time	running	waiting
2026-08-31 06:35:47	1.0	0.0
2026-08-31 06:36:18	1.0	0.0
2026-08-31 06:36:48	1.0	0.0
2026-08-31 06:37:18	1.0	0.0
2026-08-31 06:37:48	1.0	0.0
2026-08-31 06:38:18	1.0	0.0
2026-08-31 06:38:48	1.0	0.0
2026-08-31 06:39:18	1.0	0.0
2026-08-31 06:39:48	1.0	0.0
2026-08-31 06:40:18	1.0	0.0
2026-08-31 06:40:48	1.0	0.0
2026-08-31 06:41:18	1.0	0.0
2026-08-31 06:41:48	1.0	0.0
2026-08-31 06:42:18	1.0	0.0
2026-08-31 06:42:48	1.0	0.0
2026-08-31 06:43:18	1.0	0.0
2026-08-31 06:43:48	1.0	0.0
2026-08-31 06:44:19	1.0	0.0
2026-08-31 06:44:49	1.0	0.0
2026-08-31 06:45:19	1.0	0.0
2026-08-31 06:45:49	1.0	0.0
2026-08-31 06:46:19	1.0	0.0
2026-08-31 06:46:49	1.0	0.0
2026-08-31 06:47:19	1.0	0.0
2026-08-31 06:47:49	1.0	0.0
2026-08-31 06:48:19	1.0	0.0
2026-08-31 06:48:49	1.0	0.0
2026-08-31 06:49:19	1.0	0.0
2026-08-31 06:49:49	1.0	0.0
2026-08-31 06:50:19	1.0	0.0
2026-08-31 06:50:49	1.0	0.0
2026-08-31 06:51:19	1.0	0.0
2026-08-31 06:51:49	1.0	0.0
2026-08-31 06:52:19	1.0	0.0
2026-08-31 06:52:49	1.0	0.0
2026-08-31 06:53:20	1.0	0.0
2026-08-31 06:53:50	1.0	0.0
2026-08-31 06:54:20	1.0	0.0
2026-08-31 06:54:50	1.0	0.0
2026-08-31 06:55:20	1.0	0.0
2026-08-31 06:55:50	1.0	0.0
2026-08-31 06:56:20	1.0	0.0
2026-08-31 06:56:50	1.0	0.0
2026-08-31 06:57:20	1.0	0.0
2026-08-31 06:57:50	1.0	0.0
2026-08-31 06:58:20	1.0	0.0
2026-08-31 06:58:50	1.0	0.0
2026-08-31 06:59:20	1.0	0.0
2026-08-31 06:59:50	1.0	0.0
2026-08-31 07:00:20	1.0	0.0
2026-08-31 07:00:50	1.0	0.0
2026-08-31 07:01:20	1.0	0.0
2026-08-31 07:01:51	1.0	0.0
